"ID","step","angle","x","y","doy","tod","timestamp"
"Animal1",0.183679574004745,-0.68973850940109,-4.919499,6.89751,13,5,"2020-01-13 08:00:50.000"
"Animal1",0.157682615094515,-2.24242934817614,-4.919327,6.899162,13,6,"2020-01-13 10:02:55.000"
"Animal1",0.168312495721496,-2.24641486033266,-4.918308,6.898164,13,9,"2020-01-13 16:00:36.000"
"Animal1",1.56780114100496,-0.0311711411485333,-4.91982,6.897982,13,10,"2020-01-13 18:00:49.000"
"Animal1",0.48449209401693,0.646653385946318,-4.93395,6.896726,13,11,"2020-01-13 20:00:54.000"
"Animal1",0.539440365497245,2.47004771855679,-4.937201,6.893787,13,12,"2020-01-13 22:00:35.000"
"Animal1",1.08275094719543,-1.83644415179747,-4.93233,6.894098,14,1,"2020-01-14 00:02:01.000"
"Animal1",0.219531923133972,0.818055624284377,-4.934294,6.884506,14,2,"2020-01-14 02:00:35.000"
"Animal1",0.281351295478339,-0.245181892472223,-4.933146,6.882886,14,3,"2020-01-14 04:01:01.000"
"Animal1",0.618872458180027,-1.43774110432675,-4.932223,6.880515,14,4,"2020-01-14 06:01:02.000"
"Animal1",0.138080157460884,-2.16063384464381,-4.937126,6.877812,14,5,"2020-01-14 08:00:35.000"
"Animal1",0.127680343212183,-1.37307800451741,-4.937019,6.879056,14,6,"2020-01-14 10:01:32.000"
"Animal1",0.394297209167666,-0.0156128250438947,-4.935871,6.879185,14,7,"2020-01-14 12:01:12.000"
"Animal1",0.109600588749205,0.24631838056851,-4.93232,6.879528,14,8,"2020-01-14 14:01:31.000"
"Animal1",0.273902382848272,-2.11826825954342,-4.931386,6.879861,14,9,"2020-01-14 16:02:54.000"
"Animal1",1.29776284295598,-0.540243396570316,-4.93189,6.877436,14,10,"2020-01-14 18:01:06.000"
"Animal1",0.598825456764161,-1.53853985837518,-4.939851,6.86881,14,11,"2020-01-14 20:01:06.000"
"Animal1",0.605827223560565,1.65838711490753,-4.94395,6.872351,14,12,"2020-01-14 22:00:48.000"
"Animal1",0.200882071709444,-3.03570238474468,-4.947158,6.867909,15,1,"2020-01-15 00:02:05.000"
"Animal1",0.0664575941759243,0.790367199810863,-4.946256,6.869486,15,2,"2020-01-15 02:01:06.000"
"Animal1",0.315828517928462,-2.98274151142543,-4.946417,6.870065,15,3,"2020-01-15 04:00:35.000"
"Animal1",0.380658729586559,-0.194295795089765,-4.945226,6.867469,15,4,"2020-01-15 06:00:56.000"
"Animal1",0.557846540250964,-1.92784569404063,-4.944422,6.864122,15,5,"2020-01-15 08:02:00.000"
"Animal1",0.367686087306513,2.85836214840314,-4.949432,6.864733,15,6,"2020-01-15 10:00:49.000"
"Animal1",0.0431736598292457,-2.60075072780234,-4.946374,6.863424,15,8,"2020-01-15 14:01:26.000"
"Animal1",0.946644557206761,2.33611190245001,-4.946761,6.863371,15,9,"2020-01-15 16:00:49.000"
"Animal1",1.22182068352558,-1.25530455386761,-4.940044,6.85806,15,10,"2020-01-15 18:01:06.000"
"Animal1",1.06441863302365,-0.0143702521663269,-4.943874,6.847696,15,11,"2020-01-15 20:00:54.000"
"Animal1",0.308344133837835,0.852144949391014,-4.94734,6.838716,15,12,"2020-01-15 22:00:33.000"
"Animal1",0.0764309055679729,2.02652255138568,-4.946042,6.836248,16,1,"2020-01-16 00:00:51.000"
"Animal1",1.00854881466739,-2.75388902211934,-4.945634,6.836806,16,2,"2020-01-16 02:00:50.000"
"Animal1",1.21213638321559,-2.12756626185967,-4.947833,6.827955,16,3,"2020-01-16 04:00:36.000"
"Animal1",1.19865073580573,-0.82108746902239,-4.955472,6.835819,16,4,"2020-01-16 06:01:06.000"
"Animal1",0.430787982663477,0.880426856505566,-4.954925,6.846644,16,5,"2020-01-16 08:01:32.000"
"Animal1",1.07503763613005,1.86202954142949,-4.957801,6.849273,16,6,"2020-01-16 10:01:25.000"
"Animal1",0.319645672872076,1.10869205999444,-4.962028,6.840518,16,9,"2020-01-16 16:01:35.000"
"Animal1",1.32057517554743,-0.383592296255587,-4.960257,6.838233,16,10,"2020-01-16 18:02:19.000"
"Animal1",0.765680706998754,1.20534233931809,-4.957007,6.826742,16,11,"2020-01-16 20:00:38.000"
"Animal1",0.793403291726652,0.796198943326038,-4.950108,6.82612,16,12,"2020-01-16 22:01:06.000"
"Animal1",0.722854541943216,2.02508243672739,-4.944647,6.830776,17,1,"2020-01-17 00:00:35.000"
"Animal1",0.488959178303421,-2.00390479929891,-4.950644,6.833383,17,2,"2020-01-17 02:00:37.000"
"Animal1",1.37756935619213,0.853722012997677,-4.94734,6.836323,17,3,"2020-01-17 04:00:35.000"
"Animal1",0.502479418549228,0.457209553634601,-4.947469,6.848779,17,4,"2020-01-17 06:01:02.000"
"Animal1",0.114321902618631,2.45474516333372,-4.949518,6.852835,17,5,"2020-01-17 08:00:56.000"
"Animal1",0.0592564173547636,1.81061503186684,-4.949743,6.851826,17,6,"2020-01-17 10:01:37.000"
"Animal1",0.122114999582314,-1.72751630928566,-4.949207,6.851837,17,8,"2020-01-17 14:00:40.000"
"Animal1",0.340010070315914,1.46022515309335,-4.949357,6.850743,17,9,"2020-01-17 16:00:36.000"
"Animal1",1.3907545917819,0.530382552757865,-4.946374,6.849992,17,10,"2020-01-17 18:00:36.000"
"Animal1",0.974082572596681,-0.69460661774311,-4.934294,6.853511,17,11,"2020-01-17 20:00:39.000"
"Animal1",0.643966585599932,-0.0595550093468393,-4.926215,6.849992,17,12,"2020-01-17 22:00:36.000"
"Animal1",0.61155224987594,2.91978523479287,-4.921022,6.847352,18,1,"2020-01-18 00:02:24.000"
"Animal1",0.718977981333555,1.00423349647581,-4.925281,6.850882,18,2,"2020-01-18 02:00:49.000"
"Animal1",1.39496161180223,-0.87130633297067,-4.931472,6.848887,18,3,"2020-01-18 04:00:37.000"
"Animal1",0.774749507073221,-0.336980650987419,-4.942169,6.855581,18,4,"2020-01-18 06:00:35.000"
"Animal1",0.569850806609053,-2.65879415258651,-4.946546,6.861053,18,5,"2020-01-18 08:00:37.000"
"Animal1",0.0495784551229473,-0.167237143228166,-4.941825,6.858982,18,6,"2020-01-18 10:00:34.000"
"Animal1",0.611744423871454,1.96831063798737,-4.94145,6.858736,18,7,"2020-01-18 12:01:31.000"
"Animal1",0.447403443460828,-1.66411919025136,-4.940441,6.864175,18,9,"2020-01-18 16:01:54.000"
"Animal1",0.825751993350609,-1.36890772731008,-4.936547,6.86307,18,10,"2020-01-18 18:00:49.000"
"Animal1",0.906984747202561,-0.47708819799505,-4.937105,6.855624,18,11,"2020-01-18 20:01:24.000"
"Animal1",0.768622250031517,-2.03583200402527,-4.941407,6.84864,18,12,"2020-01-18 22:00:33.000"
"Animal1",0.212251860810621,-1.82371754958416,-4.945065,6.854551,19,1,"2020-01-19 00:00:36.000"
"Animal1",0.00164361075103701,-2.60932891670693,-4.943231,6.85512,19,2,"2020-01-19 02:00:35.000"
"Animal1",0.748515058081611,-2.5984144405705,-4.943241,6.855109,19,3,"2020-01-19 04:00:37.000"
"Animal1",0.571850220605338,1.79822827099221,-4.941933,6.86175,19,4,"2020-01-19 06:00:35.000"
"Animal1",0.120945689922305,2.82969731359014,-4.947104,6.861579,19,5,"2020-01-19 08:01:06.000"
"Animal1",0.469077600247217,-0.08313466236937,-4.946052,6.861278,19,6,"2020-01-19 10:01:30.000"
"Animal1",0.326639316707672,1.31281507489519,-4.942083,6.859776,19,8,"2020-01-19 14:00:54.000"
"Animal1",0.383475949301839,-1.23948172146758,-4.940366,6.86218,19,9,"2020-01-19 16:02:31.000"
"Animal1",1.58497490457161,-1.62956541702339,-4.93704,6.861193,19,10,"2020-01-19 18:00:54.000"
"Animal1",0.834920885210776,1.46523605837318,-4.941922,6.847717,19,11,"2020-01-19 20:00:49.000"
"Animal1",1.92834706173768,0.843013878259416,-4.93513,6.844413,19,12,"2020-01-19 22:00:36.000"
"Animal1",0.993778763617171,1.36077105237265,-4.918994,6.851043,20,1,"2020-01-20 00:00:36.000"
"Animal1",0.24720478522867,2.01637219930342,-4.920604,6.859884,20,2,"2020-01-20 02:00:54.000"
"Animal1",0.175552105349363,-0.934780227612212,-4.922417,6.858575,20,3,"2020-01-20 04:00:56.000"
"Animal1",1.89978295157132,-0.0688453541181731,-4.92393,6.859058,20,4,"2020-01-20 06:00:54.000"
"Animal1",0.19533239734763,0.591954412068035,-4.939905,6.865398,20,5,"2020-01-20 08:00:49.000"
"Animal1",0.240085087461842,2.85850784882735,-4.941632,6.865023,20,6,"2020-01-20 10:01:00.000"
"Animal1",0.0244475923981875,-0.441269839944278,-4.939465,6.864873,20,7,"2020-01-20 12:01:11.000"
"Animal1",0.121857508212114,1.24796951728478,-4.939272,6.864765,20,8,"2020-01-20 14:02:00.000"
"Animal1",0.64205435902749,0.349272572178846,-4.938456,6.865506,20,9,"2020-01-20 16:02:14.000"
"Animal1",1.30315936189055,0.933907838429196,-4.935753,6.870645,20,10,"2020-01-20 18:00:36.000"
"Animal1",0.429021763133259,-1.45789430467171,-4.940881,6.881256,20,11,"2020-01-20 20:00:50.000"
"Animal1",0.484031775584201,-0.775313524527038,-4.937598,6.883326,20,12,"2020-01-20 22:00:50.000"
"Animal1",1.0674227419368,2.33518700251005,-4.933317,6.882403,21,1,"2020-01-21 00:00:38.000"
"Animal1",1.53285705100758,-1.91139949536476,-4.938381,6.890622,21,2,"2020-01-21 02:00:40.000"
"Animal1",0.460259113563932,-0.288755244388235,-4.92482,6.893529,21,3,"2020-01-21 04:00:36.000"
"Animal1",0.549139278870784,0.909160630142308,-4.920668,6.893207,21,4,"2020-01-21 06:00:54.000"
"Animal1",0.106155332803662,-2.3013550930198,-4.917321,6.896877,21,5,"2020-01-21 08:00:50.000"
"Animal1",0.0642072352574783,3.11451598192005,-4.917224,6.895922,21,6,"2020-01-21 10:00:38.000"
"Animal1",0.0787266295188534,-0.271905166348468,-4.917267,6.896501,21,7,"2020-01-21 12:00:59.000"
"Animal1",0.121557145814366,2.22357249438821,-4.917127,6.897199,21,8,"2020-01-21 14:01:01.000"
"Animal1",0.0811796072483919,1.38312645716123,-4.918115,6.896716,21,9,"2020-01-21 16:00:54.000"
"Animal1",1.41557629925968,-2.01074391065653,-4.917921,6.896008,21,10,"2020-01-21 18:02:08.000"
"Animal1",1.06260962198747,0.153711187403484,-4.930539,6.898207,21,11,"2020-01-21 20:00:36.000"
"Animal1",0.880796122194879,1.52923219306475,-4.940152,6.898389,21,12,"2020-01-21 22:00:33.000"
"Animal1",1.19661372886618,0.503926719561982,-4.940634,6.890439,22,1,"2020-01-22 00:00:35.000"
"Animal1",0.0885334077423157,0.171327776717585,-4.935989,6.880665,22,2,"2020-01-22 02:01:36.000"
"Animal1",0.558993441572798,-0.286600196728091,-4.935527,6.880011,22,3,"2020-01-22 04:00:38.000"
"Animal1",0.749097068801219,-1.09195432073913,-4.933897,6.875226,22,4,"2020-01-22 06:00:54.000"
"Animal1",0.121008320292954,2.29530628803007,-4.938585,6.870334,22,5,"2020-01-22 08:00:54.000"
"Animal1",0.216100968588245,1.84812055780361,-4.937491,6.870291,22,6,"2020-01-22 10:01:06.000"
"Animal1",0.0721671496801439,-2.93811886195557,-4.937952,6.87219,22,8,"2020-01-22 14:01:11.000"
"Animal1",0.359957908878689,0.464882667319063,-4.937673,6.8716,22,9,"2020-01-22 16:01:05.000"
"Animal1",0.88123974341388,-0.72094358896231,-4.935109,6.869593,22,10,"2020-01-22 18:01:31.000"
"Animal1",0.433344728088572,0.974242116975663,-4.933639,6.861761,22,11,"2020-01-22 20:01:23.000"
"Animal1",1.32453933319446,-1.89218909878712,-4.930045,6.860195,22,12,"2020-01-22 22:00:36.000"
"Animal1",0.429100034469711,-1.25372755466532,-4.938059,6.85129,23,1,"2020-01-23 00:01:00.000"
"Animal1",0.435261054631619,0.682860059923239,-4.941611,6.852856,23,2,"2020-01-23 02:01:00.000"
"Animal1",0.0802886361143116,-0.810198960969614,-4.945409,6.851816,23,3,"2020-01-23 04:00:35.000"
"Animal1",0.888598940999341,-0.957176221295662,-4.946031,6.852191,23,4,"2020-01-23 06:00:36.000"
"Animal1",0.628185074354164,0.53574411661248,-4.9466,6.860206,23,5,"2020-01-23 08:00:36.000"
"Animal1",0.14836449106865,-1.49408789445919,-4.94984,6.864873,23,6,"2020-01-23 10:00:38.000"
"Animal1",0.982161998336988,-1.19036706158508,-4.948799,6.86572,23,7,"2020-01-23 12:01:36.000"
"Animal1",0.152158954179644,1.53770929846042,-4.941031,6.861407,23,8,"2020-01-23 14:01:01.000"
"Animal1",0.468979177674949,-0.38104920365668,-4.940323,6.862587,23,9,"2020-01-23 16:01:54.000"
"Animal1",1.06991479378391,-2.26026146650884,-4.936944,6.865152,23,10,"2020-01-23 18:02:30.000"
"Animal1",0.725893303804607,-0.109278246103173,-4.93733,6.855485,23,11,"2020-01-23 20:00:37.000"
"Animal1",0.858635632332328,1.66597666984754,-4.938306,6.848994,23,12,"2020-01-23 22:01:24.000"
"Animal1",0.582977630777733,0.718538385094917,-4.930549,6.848575,24,1,"2020-01-24 00:00:54.000"
"Animal1",0.534583520992148,-3.13847728919699,-4.926397,6.851826,24,2,"2020-01-24 02:00:35.000"
"Animal1",1.27147483477648,-1.01820169359398,-4.930195,6.848833,24,3,"2020-01-24 04:00:50.000"
"Animal1",0.757260259071873,-1.00880684530235,-4.940999,6.852781,24,4,"2020-01-24 06:00:36.000"
"Animal1",0.584476786918417,0.500291151960774,-4.942437,6.859476,24,5,"2020-01-24 08:00:33.000"
"Animal1",0.0957258060415069,-2.41929264854934,-4.945891,6.863478,24,6,"2020-01-24 10:00:50.000"
"Animal1",0.387691517177441,-0.272503790239014,-4.945033,6.86336,24,7,"2020-01-24 12:02:01.000"
"Animal1",0.55406017781461,1.43803593470229,-4.941815,6.861965,24,8,"2020-01-24 14:02:00.000"
"Animal1",0.644007919232813,-2.09830664090453,-4.939229,6.866257,24,10,"2020-01-24 18:01:31.000"
"Animal1",1.40887341782002,-0.727895889653877,-4.936429,6.86115,24,11,"2020-01-24 20:00:50.000"
"Animal1",0.198742566799559,-0.376561261233092,-4.939293,6.848736,24,12,"2020-01-24 22:00:43.000"
"Animal1",0.518701708504751,-0.550775034149766,-4.940313,6.847256,25,1,"2020-01-25 00:01:06.000"
"Animal1",0.0923475861152711,-1.76803990952264,-4.944604,6.845357,25,2,"2020-01-25 02:00:54.000"
"Animal1",0.527825856751774,1.89440239198738,-4.944786,6.846172,25,3,"2020-01-25 04:01:05.000"
"Animal1",0.532084928936666,-2.37774359057564,-4.948874,6.843705,25,4,"2020-01-25 06:00:55.000"
"Animal1",0.378502714216559,0.526658690068999,-4.947619,6.84835,25,5,"2020-01-25 08:01:31.000"
"Animal1",0.157392501544657,-0.498223213012501,-4.948509,6.851655,25,6,"2020-01-25 10:01:30.000"
"Animal1",0.0789866337892573,1.94233857003654,-4.948177,6.853039,25,7,"2020-01-25 12:02:28.000"
"Animal1",0.216481560834412,1.21374101571437,-4.948885,6.852942,25,8,"2020-01-25 14:01:08.000"
"Animal1",0.464039622069479,-1.45766682969379,-4.949314,6.851032,25,9,"2020-01-25 16:01:50.000"
"Animal1",1.11980907113266,0.73236878041618,-4.953488,6.851483,25,10,"2020-01-25 18:01:24.000"
"Animal1",1.25930082211755,1.88841773682839,-4.961706,6.845561,25,11,"2020-01-25 20:01:37.000"
"Animal1",0.964960209320552,0.466668716373211,-4.95249,6.838866,25,12,"2020-01-25 22:00:55.000"
"Animal1",0.726517961175362,-2.4106923301027,-4.943874,6.83746,26,1,"2020-01-26 00:00:34.000"
"Animal1",0.00232121062502434,-0.569068108991039,-4.949411,6.83392,26,2,"2020-01-26 02:00:35.000"
"Animal1",0.35233135831801,-0.145211916291938,-4.949432,6.83392,26,3,"2020-01-26 04:00:36.000"
"Animal1",1.5193754668709,-0.810765960099244,-4.952586,6.834381,26,4,"2020-01-26 06:00:50.000"
"Animal1",0.277123556279429,-0.438413008038357,-4.960515,6.845604,26,5,"2020-01-26 08:01:00.000"
"Animal1",0.256725678793541,-2.21703341904905,-4.960955,6.848071,26,6,"2020-01-26 10:01:24.000"
"Animal1",0.350199873966106,0.374638084076883,-4.958884,6.84702,26,7,"2020-01-26 12:01:29.000"
"Animal1",0.278943326477703,-0.381784592945125,-4.95573,6.846719,26,9,"2020-01-26 16:01:25.000"
"Animal1",1.79074328628365,-1.0752378308363,-4.953488,6.845561,26,10,"2020-01-26 18:01:25.000"
"Animal1",0.4923857872008,0.775147578137812,-4.953187,6.829371,26,11,"2020-01-26 20:00:51.000"
"Animal1",1.2674311756151,-2.49218770303914,-4.950011,6.826249,26,12,"2020-01-26 22:00:55.000"
"Animal1",0.619870830328546,-1.19174267742331,-4.961384,6.827708,27,1,"2020-01-27 00:00:50.000"
"Animal1",0.676811592328085,-0.872229454862634,-4.962779,6.833137,27,2,"2020-01-27 02:00:36.000"
"Animal1",0.00693896921709728,-1.48513877859437,-4.959217,6.838115,27,3,"2020-01-27 04:00:42.000"
"Animal1",0.400230670168279,2.15349685126859,-4.959163,6.838083,27,4,"2020-01-27 06:00:55.000"
"Animal1",0.883752662391948,-0.799378557141789,-4.959335,6.841698,27,5,"2020-01-27 08:01:54.000"
"Animal1",0.0664734943092984,-0.855544880922597,-4.953874,6.847535,27,6,"2020-01-27 10:01:07.000"
"Animal1",1.01342300111218,-0.574359443308825,-4.953273,6.847513,27,9,"2020-01-27 16:01:02.000"
"Animal1",0.776890976380624,0.597309099092523,-4.945763,6.842256,27,10,"2020-01-27 18:01:01.000"
"Animal1",0.761650692115159,-1.43390756143444,-4.938735,6.84216,27,11,"2020-01-27 20:01:06.000"
"Animal1",0.583765638533048,-1.62293108109971,-4.937888,6.835325,27,12,"2020-01-27 22:00:54.000"
"Animal1",0.0627120769553475,0.317772501131291,-4.943156,6.83495,28,1,"2020-01-28 00:00:35.000"
"Animal1",0.0750219001179317,1.7868624951643,-4.943681,6.834735,28,2,"2020-01-28 02:01:00.000"
"Animal1",0.733686758518281,-3.0518719230718,-4.943295,6.834177,28,3,"2020-01-28 04:01:02.000"
"Animal1",1.17678858664178,-0.484505503797961,-4.947544,6.839274,28,4,"2020-01-28 06:00:50.000"
"Animal1",0.289512287338927,-0.969348032555504,-4.949765,6.849681,28,5,"2020-01-28 08:00:40.000"
"Animal1",0.142191942789495,-2.26552973041371,-4.947962,6.85158,28,6,"2020-01-28 10:01:37.000"
"Animal1",0.160655296909795,1.73861721698181,-4.947812,6.850303,28,7,"2020-01-28 12:01:02.000"
"Animal1",0.0547162447026979,-3.00128570490445,-4.946417,6.850711,28,8,"2020-01-28 14:01:31.000"
"Animal1",0.377085999525339,1.50930500879164,-4.946868,6.850507,28,9,"2020-01-28 16:01:32.000"
"Animal1",0.502808585843639,1.32790220066046,-4.945655,6.84732,28,10,"2020-01-28 18:02:01.000"
"Animal1",1.23912959147738,0.211025769567523,-4.941139,6.847867,28,11,"2020-01-28 20:01:36.000"
"Animal1",1.29819092599612,-0.69023043607219,-4.930539,6.851515,28,12,"2020-01-28 22:00:36.000"
"Animal1",0.89714536839938,2.30293763059037,-4.919541,6.847395,29,1,"2020-01-29 00:01:35.000"
"Animal1",0.139664127214502,0.483286324221502,-4.922503,6.854948,29,2,"2020-01-29 02:00:51.000"
"Animal1",0.608605903842905,0.0152280207716559,-4.923458,6.855775,29,3,"2020-01-29 04:00:36.000"
"Animal1",0.600295069552051,-3.12493893274638,-4.927674,6.859315,29,4,"2020-01-29 06:00:34.000"
"Animal1",0.350022590782363,2.24593441448321,-4.923458,6.855893,29,5,"2020-01-29 08:01:00.000"
"Animal1",0.191112860723698,-2.43307129292252,-4.923436,6.859058,29,6,"2020-01-29 10:01:00.000"
"Animal1",0.0617206318416012,2.4597179884864,-4.92232,6.857738,29,7,"2020-01-29 12:01:56.000"
"Animal1",0.0673665521588528,2.04727208747478,-4.922331,6.858296,29,8,"2020-01-29 14:01:06.000"
"Animal1",0.362804932183423,2.80645069620649,-4.922867,6.858006,29,9,"2020-01-29 16:01:07.000"
"Animal1",1.18071155798531,-2.26494719091387,-4.919627,6.858532,29,10,"2020-01-29 18:00:38.000"
"Animal1",0.446683796497783,-0.62498933812285,-4.925056,6.849337,29,11,"2020-01-29 20:00:33.000"
"Animal1",0.826297566484938,-0.542347746261187,-4.928758,6.847717,29,12,"2020-01-29 22:01:00.000"
"Animal1",0.206633220165569,0.0782543776816078,-4.936171,6.848683,30,1,"2020-01-30 00:01:07.000"
"Animal1",0.652371009336842,-0.664830528669979,-4.938038,6.848779,30,2,"2020-01-30 02:01:02.000"
"Animal1",0.569231047883044,0.242110390303851,-4.94249,6.852652,30,3,"2020-01-30 04:01:37.000"
"Animal1",0.595561671985566,-1.59047889137254,-4.947072,6.855002,30,4,"2020-01-30 06:00:42.000"
"Animal1",0.566443250162903,1.3410628970209,-4.944518,6.859744,30,5,"2020-01-30 08:00:35.000"
"Animal1",0.0413810532414509,0.311072666842844,-4.948359,6.863135,30,6,"2020-01-30 10:01:55.000"
"Animal1",0.238919809221285,-2.49366470046915,-4.948702,6.863285,30,7,"2020-01-30 12:02:24.000"
"Animal1",0.688602103179706,-0.509316310489927,-4.9466,6.863789,30,8,"2020-01-30 14:01:02.000"
"Animal1",0.171047004784203,-0.649832745936538,-4.940602,6.862105,30,9,"2020-01-30 16:00:54.000"
"Animal1",1.45322214090161,-0.882625684006396,-4.939669,6.860871,30,10,"2020-01-30 18:01:06.000"
"Animal1",0.799198073401792,0.323175389763207,-4.942737,6.848093,30,11,"2020-01-30 20:01:00.000"
"Animal1",0.174217470411135,-0.713267743422361,-4.942104,6.840894,30,12,"2020-01-30 22:00:35.000"
"Animal1",0.558467909317157,-2.33448764816694,-4.943027,6.839617,31,1,"2020-01-31 00:00:50.000"
"Animal1",0.0146978852248413,0.0615348438381312,-4.943939,6.844584,31,2,"2020-01-31 02:00:36.000"
"Animal1",1.04967556287798,1.25869333035497,-4.943971,6.844713,31,3,"2020-01-31 04:00:35.000"
"Animal1",0.702223899406564,-2.5989334421968,-4.953445,6.845368,31,4,"2020-01-31 06:00:37.000"
"Animal1",0.303416457285903,1.28964309912614,-4.947791,6.848264,31,5,"2020-01-31 08:01:49.000"
"Animal1",0.313025271440788,-2.88749219767578,-4.948316,6.850957,31,6,"2020-01-31 10:01:06.000"
"Animal1",0.217891155571883,0.987819520216703,-4.947093,6.848404,31,7,"2020-01-31 12:01:54.000"
"Animal1",0.23108914547117,-1.19089177824574,-4.94514,6.848136,31,9,"2020-01-31 16:01:54.000"
"Animal1",0.655041249143454,1.89747207222126,-4.944636,6.846108,31,10,"2020-01-31 18:01:32.000"
"Animal1",2.36178288668871,-0.682873451489888,-4.939647,6.849305,31,11,"2020-01-31 20:01:02.000"
"Animal1",0.622700949554639,1.92971751377585,-4.918415,6.846902,31,12,"2020-01-31 22:01:06.000"
"Animal1",2.14675510773103,2.91306960902044,-4.919788,6.852363,32,1,"2020-02-01 00:00:33.000"
"Animal1",0.119704680817386,1.31341580252754,-4.919445,6.832954,32,2,"2020-02-01 02:01:12.000"
"Animal1",1.55964064286911,2.15572979709617,-4.918393,6.832697,32,3,"2020-02-01 04:00:51.000"
"Animal1",0.999047133365661,-0.226224278620379,-4.923168,6.845968,32,4,"2020-02-01 06:00:54.000"
"Animal1",0.401887343813235,2.52767772519229,-4.924241,6.854938,32,5,"2020-02-01 08:00:35.000"
"Animal1",0.550988810539594,-0.367895280153825,-4.925968,6.85174,32,6,"2020-02-01 10:01:00.000"
"Animal1",0.0134695803691802,0.199878443540541,-4.929755,6.8485,32,7,"2020-02-01 12:01:36.000"
"Animal1",0.331235728301154,-0.864775065771657,-4.92983,6.848404,32,8,"2020-02-01 14:01:06.000"
"Animal1",1.07827346858033,-0.380634785419219,-4.932824,6.848275,32,9,"2020-02-01 16:01:06.000"
"Animal1",1.05195685592938,-2.96259339667612,-4.942029,6.851504,32,10,"2020-02-01 18:01:53.000"
"Animal1",0.45920206959755,-0.430226454278763,-4.932631,6.850002,32,11,"2020-02-01 20:00:35.000"
"Animal1",0.417398823292245,2.58106943795204,-4.929176,6.847696,32,12,"2020-02-01 22:02:02.000"
"Animal1",0.0341249881427118,0.561949945831723,-4.930721,6.85114,33,1,"2020-02-02 00:00:37.000"
"Animal1",1.42292312103773,0.342253810676226,-4.930978,6.851311,33,2,"2020-02-02 02:00:35.000"
"Animal1",0.368139656878642,-1.2839501391596,-4.943467,6.854433,33,3,"2020-02-02 04:00:36.000"
"Animal1",0.888791709190358,0.814230735904542,-4.943606,6.857759,33,4,"2020-02-02 06:01:36.000"
"Animal1",0.245139947387058,-0.933602127435813,-4.949679,6.863027,33,5,"2020-02-02 08:00:35.000"
"Animal1",0.120033565799902,-0.438529191710995,-4.949507,6.865237,33,6,"2020-02-02 10:01:06.000"
"Animal1",0.0697934313606218,-0.100137405173227,-4.948971,6.866181,33,8,"2020-02-02 14:00:38.000"
"Animal1",1.09769367527449,-0.993390759157867,-4.948606,6.866696,33,9,"2020-02-02 16:00:36.000"
"Animal1",1.06387552037627,-1.64466131596291,-4.938682,6.86631,33,10,"2020-02-02 18:01:50.000"
"Animal1",1.03938081200354,0.621576212863841,-4.939765,6.856751,33,11,"2020-02-02 20:01:06.000"
"Animal1",1.4817269289902,0.859614011607397,-4.935184,6.848543,33,12,"2020-02-02 22:02:35.000"
"Animal1",1.08212716923832,0.743813666897169,-4.922052,6.84585,34,1,"2020-02-03 00:00:37.000"
"Animal1",0.182469743357545,-0.0838207293575099,-4.913662,6.850893,34,2,"2020-02-03 02:00:35.000"
"Animal1",0.251823498477415,-0.980443540269211,-4.912181,6.851622,34,3,"2020-02-03 04:01:01.000"
"Animal1",0.37588122972498,-0.975585838075743,-4.910207,6.850485,34,4,"2020-02-03 06:00:35.000"
"Animal1",0.471214095861668,3.03892888246385,-4.909961,6.847095,34,5,"2020-02-03 08:01:06.000"
"Animal1",0.0253197532064291,-1.72946766680872,-4.909832,6.851354,34,6,"2020-02-03 10:02:36.000"
"Animal1",0.0201822850330125,-2.5943498842433,-4.909607,6.851311,34,7,"2020-02-03 12:01:30.000"
"Animal1",0.0948303476223808,2.13905624909722,-4.909778,6.851247,34,8,"2020-02-03 14:02:40.000"
"Animal1",0.6561914531149,-0.940886355063611,-4.909092,6.850732,34,9,"2020-02-03 16:01:07.000"
"Animal1",0.961985171819858,-0.182978903048152,-4.909177,6.844799,34,10,"2020-02-03 18:00:54.000"
"Animal1",2.27724351369979,-2.48108772363052,-4.910883,6.836269,34,11,"2020-02-03 20:00:54.000"
"Animal1",4.59599565588234,-1.69172615388142,-4.920089,6.854691,34,12,"2020-02-03 22:00:56.000"
"Animal1",1.71892358371556,0.0323177390848372,-4.880918,6.868638,35,1,"2020-02-04 00:01:08.000"
"Animal1",3.23020323837174,2.40032162456584,-4.866444,6.874325,35,2,"2020-02-04 02:00:35.000"
"Animal1",1.67858135183405,0.031743916960534,-4.893728,6.884796,35,3,"2020-02-04 04:01:01.000"
"Animal1",0.343867191440044,-0.671962251846477,-4.908072,6.889785,35,4,"2020-02-04 06:00:54.000"
"Animal1",0.10316296637291,-0.964485128026681,-4.909735,6.892413,35,5,"2020-02-04 08:01:02.000"
"Animal1",0.0733668027543652,-0.772414364332989,-4.909371,6.893272,35,6,"2020-02-04 10:00:37.000"
"Animal1",0.287851039933477,-1.67168542931536,-4.908759,6.893529,35,7,"2020-02-04 12:01:01.000"
"Animal1",0.0954443787400539,1.76628626818937,-4.907997,6.89104,35,8,"2020-02-04 14:00:37.000"
"Animal1",0.231257940546958,2.66975450426699,-4.907236,6.891448,35,9,"2020-02-04 16:00:34.000"
"Animal1",0.768307627272584,-3.08491913920707,-4.909328,6.891405,35,10,"2020-02-04 18:00:40.000"
